id,timestamp,Date,Time,Activity,Place
1146,2024-07-29 18:49:03,2024-07-29,18:49:03,Sit,Room
1147,2024-07-29 18:49:04,2024-07-29,18:49:04,Sit,Room
1148,2024-07-29 18:49:05,2024-07-29,18:49:05,Sit,Room
1149,2024-07-29 18:49:05,2024-07-29,18:49:05,Sit,Room
1150,2024-07-29 18:49:06,2024-07-29,18:49:06,Sit,Room
1151,2024-07-29 18:49:07,2024-07-29,18:49:07,Sit,Room
1152,2024-07-29 18:49:08,2024-07-29,18:49:08,Sit,Room
1153,2024-07-29 18:49:08,2024-07-29,18:49:08,Sit,Room
1154,2024-07-29 18:49:09,2024-07-29,18:49:09,Sit,Room
1155,2024-07-29 18:49:10,2024-07-29,18:49:10,Sit,Room
1156,2024-07-29 18:49:11,2024-07-29,18:49:11,Sit,Room
1157,2024-07-29 18:49:11,2024-07-29,18:49:11,Sit,Room
1158,2024-07-29 18:49:12,2024-07-29,18:49:12,Sit,Room
1159,2024-07-29 18:49:13,2024-07-29,18:49:13,Sit,Room
1160,2024-07-29 18:49:14,2024-07-29,18:49:14,Sit,Room
1161,2024-07-29 18:49:14,2024-07-29,18:49:14,Sit,Room
1162,2024-07-29 18:49:15,2024-07-29,18:49:15,Sit,Room
1163,2024-07-29 18:49:16,2024-07-29,18:49:16,Sit,Room
1164,2024-07-29 18:49:17,2024-07-29,18:49:17,Sit,Room
1165,2024-07-29 18:49:17,2024-07-29,18:49:17,Sit,Room
1166,2024-07-29 18:49:18,2024-07-29,18:49:18,Sit,Room
1167,2024-07-29 18:49:19,2024-07-29,18:49:19,Sit,Room
1168,2024-07-29 18:49:20,2024-07-29,18:49:20,Sit,Room
1169,2024-07-29 18:49:20,2024-07-29,18:49:20,Sit,Room
1170,2024-07-29 18:49:21,2024-07-29,18:49:21,Sit,Room
1171,2024-07-29 18:49:22,2024-07-29,18:49:22,Sit,Room
1172,2024-07-29 18:49:23,2024-07-29,18:49:23,Sit,Room
1173,2024-07-29 18:49:23,2024-07-29,18:49:23,Sit,Room
1174,2024-07-29 18:49:24,2024-07-29,18:49:24,Sit,Room
1175,2024-07-29 18:49:25,2024-07-29,18:49:25,Sit,Room
1176,2024-07-29 18:49:26,2024-07-29,18:49:26,Sit,Room
1177,2024-07-29 18:49:26,2024-07-29,18:49:26,Sit,Room
1178,2024-07-29 18:49:27,2024-07-29,18:49:27,Sit,Room
1179,2024-07-29 18:49:28,2024-07-29,18:49:28,Sit,Room
1180,2024-07-29 18:49:29,2024-07-29,18:49:29,Sit,Room
1181,2024-07-29 18:49:29,2024-07-29,18:49:29,Sit,Room
1182,2024-07-29 18:49:30,2024-07-29,18:49:30,Sit,Room
1183,2024-07-29 18:49:31,2024-07-29,18:49:31,Sit,Room
1184,2024-07-29 18:49:32,2024-07-29,18:49:32,Sit,Room
1185,2024-07-29 18:49:32,2024-07-29,18:49:32,Sit,Room
1186,2024-07-29 18:49:33,2024-07-29,18:49:33,Sit,Room
1187,2024-07-29 18:49:34,2024-07-29,18:49:34,Sit,Room
1188,2024-07-29 18:49:35,2024-07-29,18:49:35,Sit,Room
1189,2024-07-29 18:49:35,2024-07-29,18:49:35,Sit,Room
1190,2024-07-29 18:49:36,2024-07-29,18:49:36,Sit,Room
1191,2024-07-29 18:49:37,2024-07-29,18:49:37,Sit,Room
1192,2024-07-29 18:49:38,2024-07-29,18:49:38,Sit,Room
1193,2024-07-29 18:49:38,2024-07-29,18:49:38,Sit,Room
1194,2024-07-29 18:49:39,2024-07-29,18:49:39,Sit,Room
1195,2024-07-29 18:49:40,2024-07-29,18:49:40,Sit,Room
1196,2024-07-29 18:49:41,2024-07-29,18:49:41,Sit,Room
1197,2024-07-29 18:49:41,2024-07-29,18:49:41,Sit,Room
1198,2024-07-29 18:49:42,2024-07-29,18:49:42,Sit,Room
1199,2024-07-29 18:49:43,2024-07-29,18:49:43,Sit,Room
1200,2024-07-29 18:49:44,2024-07-29,18:49:44,Sit,Room
1201,2024-07-29 18:49:44,2024-07-29,18:49:44,Sit,Room
1202,2024-07-29 18:49:45,2024-07-29,18:49:45,Sit,Room
1203,2024-07-29 18:49:46,2024-07-29,18:49:46,Sit,Room
1204,2024-07-29 18:49:47,2024-07-29,18:49:47,Sit,Room
1205,2024-07-29 18:49:47,2024-07-29,18:49:47,Sit,Room
1206,2024-07-29 18:49:48,2024-07-29,18:49:48,Sit,Room
1207,2024-07-29 18:49:49,2024-07-29,18:49:49,Sit,Room
1208,2024-07-29 18:49:50,2024-07-29,18:49:50,Sit,Room
1209,2024-07-29 18:49:50,2024-07-29,18:49:50,Sit,Room
1210,2024-07-29 18:49:51,2024-07-29,18:49:51,Sit,Room
1211,2024-07-29 18:49:52,2024-07-29,18:49:52,Sit,Room
1212,2024-07-29 18:49:53,2024-07-29,18:49:53,Sit,Room
1213,2024-07-29 18:49:53,2024-07-29,18:49:53,Sit,Room
1214,2024-07-29 18:49:54,2024-07-29,18:49:54,Sit,Room
1215,2024-07-29 18:49:55,2024-07-29,18:49:55,Sit,Room
1216,2024-07-29 18:49:56,2024-07-29,18:49:56,Sit,Room
1217,2024-07-29 18:49:56,2024-07-29,18:49:56,Sit,Room
1218,2024-07-29 18:49:57,2024-07-29,18:49:57,Sit,Room
1219,2024-07-29 18:49:58,2024-07-29,18:49:58,Sit,Room
1220,2024-07-29 18:49:59,2024-07-29,18:49:59,Sit,Room
1221,2024-07-29 18:49:59,2024-07-29,18:49:59,Sit,Room
1222,2024-07-29 18:50:00,2024-07-29,18:50:00,Sit,Room
1223,2024-07-29 18:50:01,2024-07-29,18:50:01,Sit,Room
1224,2024-07-29 18:50:02,2024-07-29,18:50:02,Sit,Room
1225,2024-07-29 18:50:02,2024-07-29,18:50:02,Sit,Room
1226,2024-07-29 18:50:03,2024-07-29,18:50:03,Sit,Room
1227,2024-07-29 18:50:04,2024-07-29,18:50:04,Sit,Room
1228,2024-07-29 18:50:05,2024-07-29,18:50:05,Sit,Room
1229,2024-07-29 18:50:05,2024-07-29,18:50:05,Sit,Room
1230,2024-07-29 18:50:06,2024-07-29,18:50:06,Sit,Room
1231,2024-07-29 18:50:07,2024-07-29,18:50:07,Sit,Room
1232,2024-07-29 18:50:08,2024-07-29,18:50:08,Sit,Room
1233,2024-07-29 18:50:08,2024-07-29,18:50:08,Sit,Room
1234,2024-07-29 18:50:09,2024-07-29,18:50:09,Sit,Room
1235,2024-07-29 18:50:10,2024-07-29,18:50:10,Sit,Room
1236,2024-07-29 18:50:11,2024-07-29,18:50:11,Sit,Room
1237,2024-07-29 18:50:11,2024-07-29,18:50:11,Sit,Room
1238,2024-07-29 18:50:12,2024-07-29,18:50:12,Sit,Room
1239,2024-07-29 18:50:13,2024-07-29,18:50:13,Sit,Room
1240,2024-07-29 18:50:14,2024-07-29,18:50:14,Sit,Room
1241,2024-07-29 18:50:14,2024-07-29,18:50:14,Sit,Room
1242,2024-07-29 18:50:15,2024-07-29,18:50:15,Sit,Room
1243,2024-07-29 18:50:16,2024-07-29,18:50:16,Sit,Room
1244,2024-07-29 18:50:17,2024-07-29,18:50:17,Sit,Room
1245,2024-07-29 18:50:17,2024-07-29,18:50:17,Sit,Room
1246,2024-07-29 18:50:18,2024-07-29,18:50:18,Sit,Room
1247,2024-07-29 18:50:19,2024-07-29,18:50:19,Sit,Room
1248,2024-07-29 18:50:20,2024-07-29,18:50:20,Sit,Room
1249,2024-07-29 18:50:20,2024-07-29,18:50:20,Sit,Room
1250,2024-07-29 18:50:21,2024-07-29,18:50:21,Sit,Room
1251,2024-07-29 18:50:22,2024-07-29,18:50:22,Sit,Room
1252,2024-07-29 18:50:23,2024-07-29,18:50:23,Sit,Room
1253,2024-07-29 18:50:23,2024-07-29,18:50:23,Sit,Room
1254,2024-07-29 18:50:24,2024-07-29,18:50:24,Sit,Room
1255,2024-07-29 18:50:25,2024-07-29,18:50:25,Sit,Room
1256,2024-07-29 18:50:26,2024-07-29,18:50:26,Sit,Room
1257,2024-07-29 18:50:26,2024-07-29,18:50:26,Sit,Room
1258,2024-07-29 18:50:27,2024-07-29,18:50:27,Sit,Room
1259,2024-07-29 18:50:28,2024-07-29,18:50:28,Sit,Room
1260,2024-07-29 18:50:29,2024-07-29,18:50:29,Sit,Room
1261,2024-07-29 18:50:29,2024-07-29,18:50:29,Sit,Room
1262,2024-07-29 18:50:30,2024-07-29,18:50:30,Sit,Room
1263,2024-07-29 18:50:31,2024-07-29,18:50:31,Sit,Room
1264,2024-07-29 18:50:32,2024-07-29,18:50:32,Sit,Room
1265,2024-07-29 18:50:32,2024-07-29,18:50:32,Sit,Room
1266,2024-07-29 18:50:33,2024-07-29,18:50:33,Sit,Room
1267,2024-07-29 18:50:34,2024-07-29,18:50:34,Sit,Room
1268,2024-07-29 18:50:35,2024-07-29,18:50:35,Sit,Room
1269,2024-07-29 18:50:35,2024-07-29,18:50:35,Sit,Room
1270,2024-07-29 18:50:36,2024-07-29,18:50:36,Sit,Room
1271,2024-07-29 18:50:37,2024-07-29,18:50:37,Sit,Room
1272,2024-07-29 18:50:38,2024-07-29,18:50:38,Sit,Room
1273,2024-07-29 18:50:38,2024-07-29,18:50:38,Sit,Room
1274,2024-07-29 18:50:39,2024-07-29,18:50:39,Sit,Room
1275,2024-07-29 18:50:40,2024-07-29,18:50:40,Sit,Room
1276,2024-07-29 18:50:41,2024-07-29,18:50:41,Sit,Room
1277,2024-07-29 18:50:41,2024-07-29,18:50:41,Sit,Room
1278,2024-07-29 18:50:42,2024-07-29,18:50:42,Sit,Room
1279,2024-07-29 18:50:43,2024-07-29,18:50:43,Sit,Room
1280,2024-07-29 18:50:44,2024-07-29,18:50:44,Sit,Room
1281,2024-07-29 18:50:44,2024-07-29,18:50:44,Sit,Room
1282,2024-07-29 18:50:45,2024-07-29,18:50:45,Sit,Room
1283,2024-07-29 18:50:46,2024-07-29,18:50:46,Sit,Room
1284,2024-07-29 18:50:47,2024-07-29,18:50:47,Sit,Room
1285,2024-07-29 18:50:47,2024-07-29,18:50:47,Sit,Room
1286,2024-07-29 18:50:48,2024-07-29,18:50:48,Sit,Room
1287,2024-07-29 18:50:49,2024-07-29,18:50:49,Sit,Room
1288,2024-07-29 18:50:50,2024-07-29,18:50:50,Sit,Room
1289,2024-07-29 18:50:50,2024-07-29,18:50:50,Sit,Room
1290,2024-07-29 18:50:51,2024-07-29,18:50:51,Sit,Room
1291,2024-07-29 18:50:52,2024-07-29,18:50:52,Sit,Room
1292,2024-07-29 18:50:53,2024-07-29,18:50:53,Sit,Room
1293,2024-07-29 18:50:53,2024-07-29,18:50:53,Sit,Room
1294,2024-07-29 18:50:54,2024-07-29,18:50:54,Sit,Room
1295,2024-07-29 18:50:55,2024-07-29,18:50:55,Sit,Room
1296,2024-07-29 18:50:56,2024-07-29,18:50:56,Sit,Room
1297,2024-07-29 18:50:56,2024-07-29,18:50:56,Sit,Room
1298,2024-07-29 18:50:57,2024-07-29,18:50:57,Sit,Room
1299,2024-07-29 18:50:58,2024-07-29,18:50:58,Sit,Room
1300,2024-07-29 18:50:59,2024-07-29,18:50:59,Sit,Room
1301,2024-07-29 18:50:59,2024-07-29,18:50:59,Sit,Room
1302,2024-07-29 18:51:00,2024-07-29,18:51:00,Sit,Room
1303,2024-07-29 18:51:01,2024-07-29,18:51:01,Sit,Room
1304,2024-07-29 18:51:02,2024-07-29,18:51:02,Sit,Room
1305,2024-07-29 18:51:02,2024-07-29,18:51:02,Sit,Room
1306,2024-07-29 18:51:03,2024-07-29,18:51:03,Sit,Room
1307,2024-07-29 18:51:04,2024-07-29,18:51:04,Sit,Room
1308,2024-07-29 18:51:05,2024-07-29,18:51:05,Sit,Room
1309,2024-07-29 18:51:05,2024-07-29,18:51:05,Sit,Room
1310,2024-07-29 18:51:06,2024-07-29,18:51:06,Sit,Room
1311,2024-07-29 18:51:07,2024-07-29,18:51:07,Sit,Room
1312,2024-07-29 18:51:08,2024-07-29,18:51:08,Sit,Room
1313,2024-07-29 18:51:08,2024-07-29,18:51:08,Sit,Room
1314,2024-07-29 18:51:09,2024-07-29,18:51:09,Sit,Room
1315,2024-07-29 18:51:10,2024-07-29,18:51:10,Sit,Room
1316,2024-07-29 18:51:11,2024-07-29,18:51:11,Sit,Room
1317,2024-07-29 18:51:11,2024-07-29,18:51:11,Sit,Room
1318,2024-07-29 18:51:12,2024-07-29,18:51:12,Sit,Room
1319,2024-07-29 18:51:13,2024-07-29,18:51:13,Sit,Room
1320,2024-07-29 18:51:14,2024-07-29,18:51:14,Sit,Room
1321,2024-07-29 18:51:14,2024-07-29,18:51:14,Sit,Room
1322,2024-07-29 18:51:15,2024-07-29,18:51:15,Sit,Room
1323,2024-07-29 18:51:16,2024-07-29,18:51:16,Sit,Room
1324,2024-07-29 18:51:17,2024-07-29,18:51:17,Sit,Room
1325,2024-07-29 18:51:17,2024-07-29,18:51:17,Sit,Room
1326,2024-07-29 18:51:18,2024-07-29,18:51:18,Sit,Room
1327,2024-07-29 18:51:19,2024-07-29,18:51:19,Sit,Room
1328,2024-07-29 18:51:20,2024-07-29,18:51:20,Sit,Room
1329,2024-07-29 18:51:20,2024-07-29,18:51:20,Sit,Room
1330,2024-07-29 18:51:21,2024-07-29,18:51:21,Sit,Room
1331,2024-07-29 18:51:22,2024-07-29,18:51:22,Sit,Room
1332,2024-07-29 18:51:23,2024-07-29,18:51:23,Sit,Room
1333,2024-07-29 18:51:23,2024-07-29,18:51:23,Sit,Room
1334,2024-07-29 18:51:24,2024-07-29,18:51:24,Sit,Room
1335,2024-07-29 18:51:25,2024-07-29,18:51:25,Sit,Room
1336,2024-07-29 18:51:26,2024-07-29,18:51:26,Sit,Room
1337,2024-07-29 18:51:26,2024-07-29,18:51:26,Sit,Room
1338,2024-07-29 18:51:27,2024-07-29,18:51:27,Sit,Room
1339,2024-07-29 18:51:28,2024-07-29,18:51:28,Sit,Room
1340,2024-07-29 18:51:29,2024-07-29,18:51:29,Sit,Room
1341,2024-07-29 18:51:29,2024-07-29,18:51:29,Sit,Room
1342,2024-07-29 18:51:30,2024-07-29,18:51:30,Sit,Room
1343,2024-07-29 18:51:31,2024-07-29,18:51:31,Sit,Room
1344,2024-07-29 18:51:32,2024-07-29,18:51:32,Sit,Room
1345,2024-07-29 18:51:32,2024-07-29,18:51:32,Sit,Room
1346,2024-07-29 18:51:33,2024-07-29,18:51:33,Sit,Room
1347,2024-07-29 18:51:34,2024-07-29,18:51:34,Sit,Room
1348,2024-07-29 18:51:35,2024-07-29,18:51:35,Sit,Room
1349,2024-07-29 18:51:35,2024-07-29,18:51:35,Sit,Room
1350,2024-07-29 18:51:36,2024-07-29,18:51:36,Sit,Room
1351,2024-07-29 18:51:37,2024-07-29,18:51:37,Sit,Room
1352,2024-07-29 18:51:38,2024-07-29,18:51:38,Sit,Room
1353,2024-07-29 18:51:38,2024-07-29,18:51:38,Sit,Room
1354,2024-07-29 18:51:39,2024-07-29,18:51:39,Sit,Room
1355,2024-07-29 18:51:40,2024-07-29,18:51:40,Sit,Room
1356,2024-07-29 18:51:41,2024-07-29,18:51:41,Sit,Room
1357,2024-07-29 18:51:41,2024-07-29,18:51:41,Sit,Room
1358,2024-07-29 18:51:42,2024-07-29,18:51:42,Sit,Room
1359,2024-07-29 18:51:43,2024-07-29,18:51:43,Sit,Room
1360,2024-07-29 18:51:44,2024-07-29,18:51:44,Sit,Room
1361,2024-07-29 18:51:44,2024-07-29,18:51:44,Sit,Room
1362,2024-07-29 18:51:45,2024-07-29,18:51:45,Sit,Room
1363,2024-07-29 18:51:46,2024-07-29,18:51:46,Sit,Room
1364,2024-07-29 18:51:47,2024-07-29,18:51:47,Sit,Room
1365,2024-07-29 18:51:47,2024-07-29,18:51:47,Sit,Room
1366,2024-07-29 18:51:48,2024-07-29,18:51:48,Sit,Room
1367,2024-07-29 18:51:49,2024-07-29,18:51:49,Sit,Room
1368,2024-07-29 18:51:50,2024-07-29,18:51:50,Sit,Room
1369,2024-07-29 18:51:50,2024-07-29,18:51:50,Sit,Room
1370,2024-07-29 18:51:51,2024-07-29,18:51:51,Sit,Room
1371,2024-07-29 18:51:52,2024-07-29,18:51:52,Sit,Room
1372,2024-07-29 18:51:53,2024-07-29,18:51:53,Sit,Room
1373,2024-07-29 18:51:53,2024-07-29,18:51:53,Sit,Room
1374,2024-07-29 18:51:54,2024-07-29,18:51:54,Sit,Room
1375,2024-07-29 18:51:55,2024-07-29,18:51:55,Sit,Room
1376,2024-07-29 18:51:56,2024-07-29,18:51:56,Sit,Room
1377,2024-07-29 18:51:56,2024-07-29,18:51:56,Sit,Room
1378,2024-07-29 18:51:57,2024-07-29,18:51:57,Sit,Room
1379,2024-07-29 18:51:58,2024-07-29,18:51:58,Sit,Room
1380,2024-07-29 18:51:59,2024-07-29,18:51:59,Sit,Room
1381,2024-07-29 18:51:59,2024-07-29,18:51:59,Sit,Room
1382,2024-07-29 18:52:00,2024-07-29,18:52:00,Sit,Room
1383,2024-07-29 18:52:01,2024-07-29,18:52:01,Sit,Room
1384,2024-07-29 18:52:02,2024-07-29,18:52:02,Sit,Room
1385,2024-07-29 18:52:02,2024-07-29,18:52:02,Sit,Room
1386,2024-07-29 18:52:03,2024-07-29,18:52:03,Sit,Room
1387,2024-07-29 18:52:04,2024-07-29,18:52:04,Sit,Room
1388,2024-07-29 18:52:05,2024-07-29,18:52:05,Sit,Room
1389,2024-07-29 18:52:05,2024-07-29,18:52:05,Sit,Room
1390,2024-07-29 18:52:06,2024-07-29,18:52:06,Sit,Room
1391,2024-07-29 18:52:07,2024-07-29,18:52:07,Sit,Room
1392,2024-07-29 18:52:08,2024-07-29,18:52:08,Sit,Room
1393,2024-07-29 18:52:08,2024-07-29,18:52:08,Sit,Room
1394,2024-07-29 18:52:09,2024-07-29,18:52:09,Sit,Room
1395,2024-07-29 18:52:10,2024-07-29,18:52:10,Sit,Room
1396,2024-07-29 18:52:11,2024-07-29,18:52:11,Sit,Room
1397,2024-07-29 18:52:11,2024-07-29,18:52:11,Sit,Room
1398,2024-07-29 18:52:12,2024-07-29,18:52:12,Sit,Room
1399,2024-07-29 18:52:13,2024-07-29,18:52:13,Sit,Room
1400,2024-07-29 18:52:14,2024-07-29,18:52:14,Sit,Room
1401,2024-07-29 18:52:14,2024-07-29,18:52:14,Sit,Room
1402,2024-07-29 18:52:15,2024-07-29,18:52:15,Sit,Room
1403,2024-07-29 18:52:16,2024-07-29,18:52:16,Sit,Room
1404,2024-07-29 18:52:17,2024-07-29,18:52:17,Sit,Room
1405,2024-07-29 18:52:17,2024-07-29,18:52:17,Sit,Room
1406,2024-07-29 18:52:18,2024-07-29,18:52:18,Sit,Room
1407,2024-07-29 18:52:19,2024-07-29,18:52:19,Sit,Room
1408,2024-07-29 18:52:20,2024-07-29,18:52:20,Sit,Room
1409,2024-07-29 18:52:20,2024-07-29,18:52:20,Sit,Room
1410,2024-07-29 18:52:21,2024-07-29,18:52:21,Sit,Room
1411,2024-07-29 18:52:22,2024-07-29,18:52:22,Sit,Room
1412,2024-07-29 18:52:23,2024-07-29,18:52:23,Sit,Room
1413,2024-07-29 18:52:23,2024-07-29,18:52:23,Sit,Room
1414,2024-07-29 18:52:24,2024-07-29,18:52:24,Sit,Room
1415,2024-07-29 18:52:25,2024-07-29,18:52:25,Sit,Room
1416,2024-07-29 18:52:26,2024-07-29,18:52:26,Sit,Room
1417,2024-07-29 18:52:26,2024-07-29,18:52:26,Sit,Room
1418,2024-07-29 18:52:27,2024-07-29,18:52:27,Sit,Room
1419,2024-07-29 18:52:28,2024-07-29,18:52:28,Sit,Room
1420,2024-07-29 18:52:29,2024-07-29,18:52:29,Sit,Room
1421,2024-07-29 18:52:29,2024-07-29,18:52:29,Sit,Room
1422,2024-07-29 18:52:30,2024-07-29,18:52:30,Sit,Room
1423,2024-07-29 18:52:31,2024-07-29,18:52:31,Sit,Room
1424,2024-07-29 18:52:32,2024-07-29,18:52:32,Sit,Room
1425,2024-07-29 18:52:32,2024-07-29,18:52:32,Sit,Room
1426,2024-07-29 18:52:33,2024-07-29,18:52:33,Sit,Room
1427,2024-07-29 18:52:34,2024-07-29,18:52:34,Sit,Room
1428,2024-07-29 18:52:35,2024-07-29,18:52:35,Sit,Room
1429,2024-07-29 18:52:35,2024-07-29,18:52:35,Sit,Room
1430,2024-07-29 18:52:36,2024-07-29,18:52:36,Sit,Room
1431,2024-07-29 18:52:37,2024-07-29,18:52:37,Sit,Room
1432,2024-07-29 18:52:38,2024-07-29,18:52:38,Sit,Room
1433,2024-07-29 18:52:38,2024-07-29,18:52:38,Sit,Room
1434,2024-07-29 18:52:39,2024-07-29,18:52:39,Sit,Room
1435,2024-07-29 18:52:40,2024-07-29,18:52:40,Sit,Room
1436,2024-07-29 18:52:41,2024-07-29,18:52:41,Sit,Room
1437,2024-07-29 18:52:41,2024-07-29,18:52:41,Sit,Room
1438,2024-07-29 18:52:42,2024-07-29,18:52:42,Sit,Room
1439,2024-07-29 18:52:43,2024-07-29,18:52:43,Sit,Room
1440,2024-07-29 18:52:44,2024-07-29,18:52:44,Sit,Room
1441,2024-07-29 18:52:44,2024-07-29,18:52:44,Sit,Room
1442,2024-07-29 18:52:45,2024-07-29,18:52:45,Sit,Room
1443,2024-07-29 18:52:46,2024-07-29,18:52:46,Sit,Room
1444,2024-07-29 18:52:47,2024-07-29,18:52:47,Sit,Room
1445,2024-07-29 18:52:47,2024-07-29,18:52:47,Sit,Room
1446,2024-07-29 18:52:48,2024-07-29,18:52:48,Sit,Room
1447,2024-07-29 18:52:49,2024-07-29,18:52:49,Sit,Room
1448,2024-07-29 18:52:50,2024-07-29,18:52:50,Sit,Room
1449,2024-07-29 18:52:50,2024-07-29,18:52:50,Sit,Room
1450,2024-07-29 18:52:51,2024-07-29,18:52:51,Sit,Room
1451,2024-07-29 18:52:52,2024-07-29,18:52:52,Sit,Room
1452,2024-07-29 18:52:53,2024-07-29,18:52:53,Sit,Room
1453,2024-07-29 18:52:53,2024-07-29,18:52:53,Sit,Room
1454,2024-07-29 18:52:54,2024-07-29,18:52:54,Sit,Room
1455,2024-07-29 18:52:55,2024-07-29,18:52:55,Sit,Room
1456,2024-07-29 18:52:56,2024-07-29,18:52:56,Sit,Room
1457,2024-07-29 18:52:56,2024-07-29,18:52:56,Sit,Room
1458,2024-07-29 18:52:57,2024-07-29,18:52:57,Sit,Room
1459,2024-07-29 18:52:58,2024-07-29,18:52:58,Sit,Room
1460,2024-07-29 18:52:59,2024-07-29,18:52:59,Sit,Room
1461,2024-07-29 18:52:59,2024-07-29,18:52:59,Sit,Room
1462,2024-07-29 18:53:00,2024-07-29,18:53:00,Sit,Room
1463,2024-07-29 18:53:01,2024-07-29,18:53:01,Sit,Room
1464,2024-07-29 18:53:02,2024-07-29,18:53:02,Sit,Room
1465,2024-07-29 18:53:02,2024-07-29,18:53:02,Sit,Room
1466,2024-07-29 18:53:03,2024-07-29,18:53:03,Sit,Room
1467,2024-07-29 18:53:04,2024-07-29,18:53:04,Sit,Room
1468,2024-07-29 18:53:05,2024-07-29,18:53:05,Sit,Room
1469,2024-07-29 18:53:05,2024-07-29,18:53:05,Sit,Room
1470,2024-07-29 18:53:06,2024-07-29,18:53:06,Sit,Room
1471,2024-07-29 18:53:07,2024-07-29,18:53:07,Sit,Room
1472,2024-07-29 18:53:08,2024-07-29,18:53:08,Sit,Room
1473,2024-07-29 18:53:08,2024-07-29,18:53:08,Sit,Room
1474,2024-07-29 18:53:09,2024-07-29,18:53:09,Sit,Room
1475,2024-07-29 18:53:10,2024-07-29,18:53:10,Sit,Room
1476,2024-07-29 18:53:11,2024-07-29,18:53:11,Sit,Room
1477,2024-07-29 18:53:11,2024-07-29,18:53:11,Sit,Room
1478,2024-07-29 18:53:12,2024-07-29,18:53:12,Sit,Room
1479,2024-07-29 18:53:13,2024-07-29,18:53:13,Sit,Room
1480,2024-07-29 18:53:14,2024-07-29,18:53:14,Sit,Room
1481,2024-07-29 18:53:14,2024-07-29,18:53:14,Sit,Room
1482,2024-07-29 18:53:15,2024-07-29,18:53:15,Sit,Room
1483,2024-07-29 18:53:16,2024-07-29,18:53:16,Sit,Room
1484,2024-07-29 18:53:17,2024-07-29,18:53:17,Sit,Room
1485,2024-07-29 18:53:17,2024-07-29,18:53:17,Sit,Room
1486,2024-07-29 18:53:18,2024-07-29,18:53:18,Sit,Room
1487,2024-07-29 18:53:19,2024-07-29,18:53:19,Sit,Room
1488,2024-07-29 18:53:20,2024-07-29,18:53:20,Sit,Room
1489,2024-07-29 18:53:20,2024-07-29,18:53:20,Sit,Room
1490,2024-07-29 18:53:21,2024-07-29,18:53:21,Sit,Room
1491,2024-07-29 18:53:22,2024-07-29,18:53:22,Sit,Room
1492,2024-07-29 18:53:23,2024-07-29,18:53:23,Sit,Room
1493,2024-07-29 18:53:23,2024-07-29,18:53:23,Sit,Room
1494,2024-07-29 18:53:24,2024-07-29,18:53:24,Sit,Room
1495,2024-07-29 18:53:25,2024-07-29,18:53:25,Sit,Room
1496,2024-07-29 18:53:26,2024-07-29,18:53:26,Sit,Room
1497,2024-07-29 18:53:26,2024-07-29,18:53:26,Sit,Room
1498,2024-07-29 18:53:27,2024-07-29,18:53:27,Sit,Room
1499,2024-07-29 18:53:28,2024-07-29,18:53:28,Sit,Room
1500,2024-07-29 18:53:29,2024-07-29,18:53:29,Sit,Room
1501,2024-07-29 18:53:29,2024-07-29,18:53:29,Sit,Room
1502,2024-07-29 18:53:30,2024-07-29,18:53:30,Sit,Room
1503,2024-07-29 18:53:31,2024-07-29,18:53:31,Sit,Room
1504,2024-07-29 18:53:32,2024-07-29,18:53:32,Sit,Room
1505,2024-07-29 18:53:32,2024-07-29,18:53:32,Sit,Room
1506,2024-07-29 18:53:33,2024-07-29,18:53:33,Sit,Room
1507,2024-07-29 18:53:34,2024-07-29,18:53:34,Sit,Room
1508,2024-07-29 18:53:35,2024-07-29,18:53:35,Sit,Room
1509,2024-07-29 18:53:35,2024-07-29,18:53:35,Sit,Room
1510,2024-07-29 18:53:36,2024-07-29,18:53:36,Sit,Room
1511,2024-07-29 18:53:37,2024-07-29,18:53:37,Sit,Room
1512,2024-07-29 18:53:38,2024-07-29,18:53:38,Sit,Room
1513,2024-07-29 18:53:38,2024-07-29,18:53:38,Sit,Room
1514,2024-07-29 18:53:39,2024-07-29,18:53:39,Sit,Room
1515,2024-07-29 18:53:40,2024-07-29,18:53:40,Sit,Room
1516,2024-07-29 18:53:41,2024-07-29,18:53:41,Sit,Room
1517,2024-07-29 18:53:41,2024-07-29,18:53:41,Sit,Room
1518,2024-07-29 18:53:42,2024-07-29,18:53:42,Sit,Room
1519,2024-07-29 18:53:43,2024-07-29,18:53:43,Sit,Room
1520,2024-07-29 18:53:44,2024-07-29,18:53:44,Sit,Room
1521,2024-07-29 18:53:44,2024-07-29,18:53:44,Sit,Room
1522,2024-07-29 18:53:45,2024-07-29,18:53:45,Sit,Room
1523,2024-07-29 18:53:46,2024-07-29,18:53:46,Sit,Room
1524,2024-07-29 18:53:47,2024-07-29,18:53:47,Sit,Room
1525,2024-07-29 18:53:47,2024-07-29,18:53:47,Sit,Room
1526,2024-07-29 18:53:48,2024-07-29,18:53:48,Sit,Room
1527,2024-07-29 18:53:49,2024-07-29,18:53:49,Sit,Room
1528,2024-07-29 18:53:50,2024-07-29,18:53:50,Sit,Room
1529,2024-07-29 18:53:50,2024-07-29,18:53:50,Sit,Room
1530,2024-07-29 18:53:51,2024-07-29,18:53:51,Sit,Room
1531,2024-07-29 18:53:52,2024-07-29,18:53:52,Sit,Room
1532,2024-07-29 18:53:53,2024-07-29,18:53:53,Sit,Room
1533,2024-07-29 18:53:53,2024-07-29,18:53:53,Sit,Room
